client timestamp,button,state,x,y
17,NoButton,Move,556,95
61,Left,Pressed,556,95
146,Left,Released,556,95
385,NoButton,Move,542,104
397,NoButton,Move,520,120
410,NoButton,Move,495,138
421,NoButton,Move,475,159
433,NoButton,Move,444,184
445,NoButton,Move,408,215
457,NoButton,Move,366,255
469,NoButton,Move,316,299
481,NoButton,Move,263,347
493,NoButton,Move,210,400
505,NoButton,Move,169,445
517,NoButton,Move,134,484
529,NoButton,Move,104,518
541,NoButton,Move,85,538
553,NoButton,Move,75,552
565,NoButton,Move,67,564
577,NoButton,Move,57,577
589,NoButton,Move,39,602
601,NoButton,Move,28,620
613,NoButton,Move,18,639
625,NoButton,Move,10,654
637,NoButton,Move,5,668
924,NoButton,Move,10,677
936,NoButton,Move,18,688
948,NoButton,Move,26,699
960,NoButton,Move,32,709
972,NoButton,Move,37,718
984,NoButton,Move,43,724
997,NoButton,Move,45,729
1008,NoButton,Move,47,733
1020,NoButton,Move,49,736
1032,NoButton,Move,49,739
1044,NoButton,Move,50,742
1056,NoButton,Move,50,744
1068,NoButton,Move,50,745
1081,NoButton,Move,50,746
1092,NoButton,Move,50,747
1104,NoButton,Move,50,748
1116,NoButton,Move,51,748
1128,NoButton,Move,51,749
1140,NoButton,Move,51,749
1152,NoButton,Move,52,749
1164,NoButton,Move,52,750
1188,NoButton,Move,53,750
1212,NoButton,Move,53,750
1248,NoButton,Move,53,750
1344,Left,Pressed,53,750
1418,Left,Released,53,750
8045,Left,Pressed,53,750
8201,Left,Released,53,750
8640,NoButton,Move,56,753
8652,NoButton,Move,61,757
8664,NoButton,Move,67,761
8676,NoButton,Move,73,765
8688,NoButton,Move,80,768
8700,NoButton,Move,85,770
8712,NoButton,Move,87,768
8724,NoButton,Move,88,767
8736,NoButton,Move,89,767
8748,NoButton,Move,89,767
8760,NoButton,Move,89,766
8771,NoButton,Move,89,765
8783,NoButton,Move,90,763
8795,NoButton,Move,92,763
8808,NoButton,Move,93,762
8819,NoButton,Move,96,761
8831,NoButton,Move,99,761
8843,NoButton,Move,105,760
8856,NoButton,Move,115,759
8867,NoButton,Move,126,756
8879,NoButton,Move,139,753
8891,NoButton,Move,167,745
8903,NoButton,Move,204,735
8915,NoButton,Move,251,719
8927,NoButton,Move,295,704
8939,NoButton,Move,330,691
8951,NoButton,Move,360,683
8963,NoButton,Move,371,679
8975,NoButton,Move,378,676
8987,NoButton,Move,382,674
8999,NoButton,Move,384,672
9011,NoButton,Move,385,672
9023,NoButton,Move,388,671
9035,NoButton,Move,388,670
9059,NoButton,Move,389,670
9083,NoButton,Move,389,670
9095,NoButton,Move,387,670
9107,NoButton,Move,385,672
9119,NoButton,Move,383,673
9132,NoButton,Move,380,674
9143,NoButton,Move,376,677
9155,NoButton,Move,366,684
9168,NoButton,Move,347,698
9180,NoButton,Move,320,714
9192,NoButton,Move,283,737
9203,NoButton,Move,245,757
9216,NoButton,Move,201,777
9228,NoButton,Move,159,786
9239,NoButton,Move,126,779
9251,NoButton,Move,93,777
9265,NoButton,Move,68,777
9275,NoButton,Move,54,770
9287,NoButton,Move,41,771
9299,NoButton,Move,31,768
9311,NoButton,Move,27,767
9323,NoButton,Move,24,767
9335,NoButton,Move,23,767
9347,NoButton,Move,22,767
9359,NoButton,Move,22,767
9407,NoButton,Move,22,767
9419,NoButton,Move,22,767
9431,NoButton,Move,22,767
9443,NoButton,Move,24,767
9455,NoButton,Move,25,767
9468,NoButton,Move,26,767
9479,NoButton,Move,27,766
9491,NoButton,Move,29,766
9503,NoButton,Move,31,765
9515,NoButton,Move,33,763
9526,NoButton,Move,37,762
9539,NoButton,Move,40,760
9551,NoButton,Move,43,758
9563,NoButton,Move,48,757
9574,NoButton,Move,52,754
9587,NoButton,Move,57,753
9599,NoButton,Move,61,751
9611,NoButton,Move,64,750
9623,NoButton,Move,67,750
9635,NoButton,Move,68,750
9646,NoButton,Move,68,750
9658,NoButton,Move,69,750
9767,NoButton,Move,69,750
11013,NoButton,Move,72,750
11025,NoButton,Move,79,751
