client timestamp,button,state,x,y
183,NoButton,Move,105,236
207,NoButton,Move,102,233
228,NoButton,Move,102,233
1299,NoButton,Move,108,232
1309,NoButton,Move,138,224
1314,NoButton,Move,196,216
1324,NoButton,Move,265,208
1334,NoButton,Move,352,199
1339,NoButton,Move,454,199
1349,NoButton,Move,541,199
1354,NoButton,Move,632,199
1364,NoButton,Move,724,199
1374,NoButton,Move,811,199
1379,NoButton,Move,878,199
1389,NoButton,Move,938,200
1399,NoButton,Move,996,210
1404,NoButton,Move,1007,210
1509,NoButton,Move,1004,216
1514,NoButton,Move,999,219
1524,NoButton,Move,996,221
1534,NoButton,Move,996,221
1539,NoButton,Move,995,221
1549,NoButton,Move,994,221
1559,NoButton,Move,992,221
1604,NoButton,Move,992,221
1614,NoButton,Move,994,221
1619,NoButton,Move,998,221
1629,NoButton,Move,1001,221
1639,NoButton,Move,1005,221
1644,NoButton,Move,1009,221
1654,NoButton,Move,1015,219
1659,NoButton,Move,1019,217
1669,NoButton,Move,1028,213
1674,NoButton,Move,1034,209
1684,NoButton,Move,1038,207
1694,NoButton,Move,1046,203
1699,NoButton,Move,1053,199
1709,NoButton,Move,1060,195
1714,NoButton,Move,1066,193
1724,NoButton,Move,1074,188
1734,NoButton,Move,1082,184
1739,NoButton,Move,1089,182
1749,NoButton,Move,1096,178
1759,NoButton,Move,1103,174
1764,NoButton,Move,1113,171
1774,NoButton,Move,1122,166
1779,NoButton,Move,1135,161
1789,NoButton,Move,1155,153
1794,NoButton,Move,1172,146
1804,NoButton,Move,1194,139
1814,NoButton,Move,1219,133
1819,NoButton,Move,1242,128
1829,NoButton,Move,1261,124
1834,NoButton,Move,1274,122
1844,NoButton,Move,1288,120
1854,NoButton,Move,1294,120
1859,NoButton,Move,1299,119
1869,NoButton,Move,1301,119
1879,NoButton,Move,1301,119
1887,NoButton,Move,1302,119
1894,NoButton,Move,1303,119
1902,NoButton,Move,1305,119
1910,NoButton,Move,1309,119
1918,NoButton,Move,1312,119
1926,NoButton,Move,1317,119
1935,NoButton,Move,1320,119
1943,NoButton,Move,1324,119
1950,NoButton,Move,1327,119
1958,NoButton,Move,1328,119
1966,NoButton,Move,1329,120
1974,NoButton,Move,1331,120
1992,NoButton,Move,1331,120
2174,NoButton,Move,1332,120
2182,NoButton,Move,1338,121
2191,NoButton,Move,1340,122
2206,NoButton,Move,1342,123
2214,NoButton,Move,1342,124
2222,NoButton,Move,1342,127
2230,NoButton,Move,1343,130
2238,NoButton,Move,1344,132
2247,NoButton,Move,1348,136
2256,NoButton,Move,1353,142
2262,NoButton,Move,1357,147
2270,NoButton,Move,1361,153
2278,NoButton,Move,1364,162
2286,NoButton,Move,1369,167
2295,NoButton,Move,1370,171
2304,NoButton,Move,1373,175
2312,NoButton,Move,1376,179
2320,NoButton,Move,1377,181
2327,NoButton,Move,1380,184
2335,NoButton,Move,1380,184
2343,NoButton,Move,1381,188
2351,NoButton,Move,1385,192
2359,NoButton,Move,1387,196
2368,NoButton,Move,1391,201
2375,NoButton,Move,1396,207
2384,NoButton,Move,1400,211
2391,NoButton,Move,1403,214
2399,NoButton,Move,1407,219
2407,NoButton,Move,1411,223
2414,NoButton,Move,1412,223
2424,NoButton,Move,1412,224
2432,NoButton,Move,1412,225
2446,NoButton,Move,1412,225
2455,NoButton,Move,1412,226
2462,NoButton,Move,1413,228
2470,NoButton,Move,1414,230
2479,NoButton,Move,1415,231
2487,NoButton,Move,1416,233
2496,NoButton,Move,1417,236
2503,NoButton,Move,1419,237
2511,NoButton,Move,1420,239
2519,NoButton,Move,1422,241
2527,NoButton,Move,1424,242
2536,NoButton,Move,1424,242
2544,NoButton,Move,1425,243
2552,NoButton,Move,1426,243
2567,NoButton,Move,1427,243
2575,NoButton,Move,1429,243
2583,NoButton,Move,1432,243
2592,NoButton,Move,1436,243
2600,NoButton,Move,1450,243
2607,NoButton,Move,1465,243
2614,NoButton,Move,1487,243
2623,NoButton,Move,1509,243
2630,NoButton,Move,1527,240
2639,NoButton,Move,1541,236
2646,NoButton,Move,1552,232
2656,NoButton,Move,1560,228
2664,NoButton,Move,1564,226
2671,NoButton,Move,1566,224
2679,NoButton,Move,1567,223
2712,NoButton,Move,1567,222
2719,NoButton,Move,1567,222
2735,NoButton,Move,1567,221
2744,NoButton,Move,1567,219
2751,NoButton,Move,1567,218
2760,NoButton,Move,1567,217
2767,NoButton,Move,1567,216
2775,NoButton,Move,1567,215
2791,NoButton,Move,1567,214
2799,NoButton,Move,1567,213
2808,NoButton,Move,1568,212
2815,NoButton,Move,1568,211
2823,NoButton,Move,1569,210
2830,NoButton,Move,1570,209
2839,NoButton,Move,1570,207
2847,NoButton,Move,1570,206
2854,NoButton,Move,1570,204
2863,NoButton,Move,1571,203
2872,NoButton,Move,1572,202
2879,NoButton,Move,1574,199
2888,NoButton,Move,1577,194
2895,NoButton,Move,1579,191
2903,NoButton,Move,1581,187
2911,NoButton,Move,1583,184
2919,NoButton,Move,1583,182
2928,NoButton,Move,1584,180
2936,NoButton,Move,1585,179
2944,NoButton,Move,1585,178
2951,NoButton,Move,1585,177
2959,NoButton,Move,1586,176
